document	topic	gamma
128_1830	8	0.16233766233766234
129_1829	8	0.05417956656346749
13_1820	8	0.015723270440251572
130_1834	8	0.140625
131_1827	8	0.08895705521472393
132_1827	8	0.06818181818181818
133_1828	8	0.07065217391304347
134_1830	8	0.27884615384615385
135_1830	8	0.3387096774193548
136_1830	8	0.05384615384615385
137_1830	8	0.18627450980392157
138_1826	8	0.12053571428571429
139_1826	8	0.03333333333333333
14_1820	8	0.176056338028169
142_1826	8	0.10986547085201794
143_1826	8	0.09322033898305085
146_1825	8	0.014705882352941176
147_1825	8	0.3263888888888889
148_1825	8	0.3198757763975155
149_1825	8	0.006666666666666667
15_1820	8	0.04128440366972477
150_1825	8	0.12804878048780488
152_1815	8	0.030066815144766147
154_1815	8	0.00205761316872428
155_1816	8	8.865248226950354e-4
156_1826	8	0.09011627906976744
157_1826	8	0.008771929824561403
16_1820	8	0.06465517241379311
160_1826	8	0.14444444444444443
161_1826	8	0.05952380952380952
162_1815	8	0.006382978723404255
17_1821	8	0.019637462235649546
18_1821	8	0.08173076923076923
19_1822	8	0.5425531914893617
2_1821	8	0.003401360544217687
20_1822	8	0.10141509433962265
200_1816	8	0.0625
201_1816	8	0.03339041095890411
202_1816	8	0.086
205_1815	8	0.0043859649122807015
206_1816	8	0.0030864197530864196
209_1818	8	0.0703125
21_1822	8	0.055
210_1818	8	0.11481481481481481
211_1818	8	0.04590570719602978
212_1820	8	0.0020833333333333333
214_1824	8	0.06136363636363636
215_1824	8	0.005555555555555556
216_1815	8	0.0625
217_1829	8	0.09583333333333334
218_1829	8	0.03125
219_1829	8	0.09550561797752809
22_1823	8	0.0078125
220_1829	8	0.06862745098039216
221_1829	8	0.025943396226415096
222_1829	8	0.10465116279069768
224_1829	8	0.14516129032258066
226_1829	8	0.22602739726027396
227_1825	8	0.013447432762836185
228_1829	8	0.31896551724137934
229_1830	8	0.0048543689320388345
23_1823	8	0.008522727272727272
230_1830	8	0.05913978494623656
232_1831	8	0.078125
236_1830	8	0.17857142857142858
239_1824	8	0.046460176991150445
24_1823	8	0.030405405405405407
240_1825	8	0.010948905109489052
242_1825	8	0.19736842105263158
243_1825	8	0.0025380710659898475
245_1821	8	0.06415929203539823
248_1823	8	0.03110047846889952
249_1824	8	0.083710407239819
25_1823	8	0.13758389261744966
250_1818	8	0.06507936507936508
251_1818	8	0.09296482412060302
252_1818	8	0.013392857142857142
253_1818	8	0.0939922480620155
254_1818	8	0.05803571428571429
255_1819	8	0.3627450980392157
256_1819	8	0.0031446540880503146
257_1819	8	0.14251207729468598
258_1819	8	0.13106796116504854
259_1819	8	0.15588235294117647
26_1823	8	0.09166666666666666
260_1819	8	0.05198019801980198
261_1820	8	0.03580901856763926
262_1820	8	0.024752475247524754
263_1820	8	0.08783783783783784
264_1820	8	0.015625
265_1820	8	0.008021390374331552
266_1820	8	0.023076923076923078
267_1820	8	0.20876288659793815
268_1820	8	0.01607142857142857
269_1820	8	0.0027624309392265192
27_1823	8	0.07725947521865889
270_1820	8	0.012
271_1820	8	0.002717391304347826
272_1820	8	0.006024096385542169
273_1820	8	0.19186046511627908
274_1820	8	0.042435424354243544
275_1820	8	0.13596491228070176
276_1821	8	0.0021645021645021645
277_1821	8	0.08914728682170543
278_1821	8	0.21069182389937108
279_1821	8	0.17698019801980197
28_1823	8	0.05319148936170213
280_1821	8	0.006666666666666667
281_1821	8	0.06351791530944625
282_1821	8	0.01984126984126984
283_1821	8	0.005376344086021506
284_1821	8	0.0040650406504065045
285_1821	8	0.05324074074074074
286_1821	8	0.026836158192090395
287_1821	8	0.002688172043010753
288_1821	8	0.044
289_1821	8	0.0291005291005291
29_1820	8	0.03289473684210526
290_1818	8	0.03776978417266187
291_1819	8	0.09970238095238096
292_1819	8	0.16666666666666666
293_1822	8	0.07740585774058577
294_1822	8	0.024752475247524754
295_1822	8	0.03588516746411483
296_1822	8	0.050335570469798654
297_1822	8	0.07857142857142857
298_1822	8	0.42783505154639173
299_1822	8	0.030201342281879196
3_1819	8	0.08868894601542417
30_1820	8	0.007692307692307693
300_1822	8	0.007142857142857143
301_1822	8	0.0797872340425532
302_1822	8	0.017241379310344827
303_1822	8	0.036312849162011177
304_1822	8	0.0058823529411764705
305_1822	8	0.0783132530120482
306_1822	8	0.015957446808510637
307_1823	8	0.048494983277591976
308_1823	8	0.012626262626262626
309_1823	8	0.10409556313993173
31_1820	8	0.07926829268292683
310_1823	8	0.15760869565217392
311_1823	8	0.12634408602150538
312_1823	8	0.1870748299319728
313_1824	8	0.10069444444444445
314_1824	8	0.005639097744360902
316_1831	8	0.017555266579973992
317_1831	8	0.5431034482758621
318_1831	8	0.40789473684210525
319_1831	8	0.005681818181818182
32_1820	8	0.1875
323_1831	8	0.2543859649122807
326_1827	8	0.046610169491525424
327_1835	8	0.014563106796116505
328_1832	8	0.0641025641025641
329_1832	8	0.35106382978723405
33_1820	8	0.3229166666666667
330_1832	8	0.10606060606060606
331_1830	8	0.2867647058823529
332_1828	8	0.0673076923076923
333_1820	8	0.3617886178861789
334_1820	8	0.1796875
335_1820	8	0.19398907103825136
336_1825	8	0.3737864077669903
337_1825	8	0.1059322033898305
338_1825	8	0.022727272727272728
339_1821	8	0.0430672268907563
34_1821	8	0.2783018867924528
341_1822	8	0.05048076923076923
343_1823	8	0.046583850931677016
344_1816	8	0.06504854368932039
345_1816	8	0.0018450184501845018
346_1817	8	0.016233766233766232
347_1817	8	0.0028089887640449437
349_1817	8	0.0029069767441860465
35_1821	8	0.18899521531100477
350_1817	8	0.19736842105263158
351_1817	8	0.046758104738154616
352_1818	8	0.01744186046511628
353_1818	8	0.09477124183006536
354_1818	8	0.018
355_1821	8	0.1015625
356_1825	8	0.09343434343434344
357_1826	8	0.0021008403361344537
358_1827	8	0.038461538461538464
359_1829	8	0.16911764705882354
36_1821	8	0.02403846153846154
360_1831	8	0.12608695652173912
362_1830	8	0.1744186046511628
363_1831	8	0.08865248226950355
364_1828	8	0.5583333333333333
365_1828	8	0.08282208588957055
366_1828	8	0.008928571428571428
367_1827	8	0.01020408163265306
368_1827	8	0.1640625
369_1828	8	0.09830866807610994
37_1821	8	0.08536585365853659
370_1829	8	0.1875
371_1829	8	0.4090909090909091
373_1830	8	0.07142857142857142
374_1830	8	0.18452380952380953
375_1829	8	0.3231707317073171
376_1829	8	0.07327586206896551
377_1830	8	0.07241379310344828
378_1830	8	0.012711864406779662
379_1830	8	0.25943396226415094
38_1821	8	0.2323943661971831
380_1830	8	0.04891304347826087
381_1830	8	0.0022222222222222222
382_1830	8	0.09693877551020408
383_1825	8	0.06785714285714285
386_1825	8	0.16666666666666666
387_1826	8	0.017045454545454544
389_1826	8	0.029411764705882353
39_1821	8	0.6057692307692307
390_1826	8	0.4777777777777778
392_1826	8	0.04113924050632911
393_1826	8	0.0024271844660194173
394_1826	8	0.01079136690647482
395_1830	8	0.07857142857142857
396_1830	8	0.19117647058823528
397_1825	8	0.12298387096774194
398_1831	8	0.17407407407407408
399_1831	8	0.008771929824561403
4_1819	8	0.05357142857142857
40_1822	8	0.23972602739726026
400_1832	8	0.17132867132867133
401_1832	8	0.16489361702127658
403_1833	8	0.10747663551401869
405_1833	8	0.15934065934065933
406_1833	8	0.022727272727272728
407_1833	8	0.033783783783783786
408_1833	8	0.03888888888888889
409_1827	8	0.16875
41_1822	8	0.27238805970149255
410_1834	8	0.011111111111111112
411_1834	8	0.14130434782608695
412_1834	8	0.004424778761061947
413_1834	8	0.0913978494623656
414_1834	8	0.018115942028985508
415_1834	8	0.002702702702702703
416_1834	8	0.04365079365079365
417_1834	8	0.03125
418_1834	8	0.07009345794392523
419_1834	8	0.00909090909090909
42_1822	8	0.14444444444444443
420_1827	8	0.019230769230769232
421_1835	8	0.015060240963855422
422_1821	8	0.08369098712446352
423_1821	8	0.11173814898419865
424_1821	8	0.01643598615916955
425_1826	8	0.0019230769230769232
426_1827	8	0.15625
428_1825	8	0.2112970711297071
429_1826	8	0.37050359712230213
43_1822	8	0.09162303664921466
430_1826	8	0.020491803278688523
431_1829	8	0.1796116504854369
432_1830	8	0.007142857142857143
433_1821	8	0.0945945945945946
434_1830	8	0.19291338582677164
435_1830	8	0.00684931506849315
436_1830	8	0.22941176470588234
437_1830	8	0.07827476038338659
438_1830	8	0.08680555555555555
439_1825	8	0.07352941176470588
44_1823	8	0.16395663956639567
440_1828	8	0.2872340425531915
441_1824	8	0.007772020725388601
442_1825	8	0.05555555555555555
443_1826	8	0.2409090909090909
444_1826	8	0.07926829268292683
445_1826	8	0.2636363636363636
446_1827	8	0.03571428571428571
447_1827	8	0.2671232876712329
448_1827	8	0.02217741935483871
449_1827	8	0.03260869565217391
45_1823	8	0.23684210526315788
450_1827	8	0.0546875
451_1829	8	0.0414767547857794
452_1829	8	0.20658682634730538
453_1829	8	0.07142857142857142
454_1830	8	0.020089285714285716
455_1830	8	0.03089887640449438
456_1831	8	0.23591549295774647
457_1830	8	0.05790960451977401
458_1822	8	0.21808510638297873
459_1822	8	0.21153846153846154
460_1822	8	0.0030303030303030303
461_1822	8	0.03684210526315789
462_1822	8	0.08088235294117647
463_1823	8	0.19117647058823528
464_1823	8	0.004098360655737705
465_1823	8	0.018292682926829267
466_1823	8	0.0375
467_1825	8	0.07894736842105263
47_1821	8	0.0018726591760299626
49_1821	8	0.029411764705882353
497_1827	8	0.1996124031007752
5_1819	8	0.004518072289156626
50_1822	8	0.12234042553191489
51_1822	8	0.069
516_1832	8	0.16153846153846155
517_1833	8	0.06273764258555133
53_1822	8	0.09722222222222222
55_1821	8	0.09375
56_1821	8	0.025
564_1823	8	0.153125
567_1835	8	0.07539682539682539
568_1835	8	0.046296296296296294
569_1835	8	0.14356435643564355
57_1821	8	0.07657657657657657
570_1833	8	0.13701923076923078
58_1823	8	0.04707792207792208
581_1827	8	0.5545454545454546
582_1827	8	0.22983870967741934
583_1827	8	0.1653061224489796
584_1827	8	0.13764044943820225
585_1827	8	0.30851063829787234
586_1827	8	0.032663316582914576
59_1823	8	0.048223350253807105
598_1834	8	0.1511627906976744
599_1835	8	0.0048543689320388345
6_1819	8	0.057692307692307696
600_1835	8	0.07101024890190337
601_1829	8	0.12337662337662338
602_1829	8	0.18674698795180722
61_1822	8	0.046468401486988845
612_1827	8	0.23648648648648649
615_1827	8	0.034722222222222224
62_1822	8	0.018722466960352423
63_1823	8	0.024822695035460994
64_1823	8	0.09585492227979274
65_1823	8	0.16292134831460675
66_1823	8	0.17413793103448275
67_1823	8	0.08631921824104234
69_1825	8	0.04702970297029703
7_1819	8	0.0013227513227513227
70_1825	8	0.36538461538461536
71_1825	8	0.2672413793103448
75_1821	8	0.1201923076923077
77_1821	8	0.0514018691588785
8_1820	8	0.01437699680511182
80_1824	8	0.08823529411764706
82_1824	8	0.004901960784313725
83_1824	8	0.1171875
84_1824	8	0.020491803278688523
85_1824	8	0.09114583333333333
86_1824	8	0.21755725190839695
87_1824	8	0.038461538461538464
88_1824	8	0.02195121951219512
89_1824	8	0.3732394366197183
9_1820	8	0.125
90_1825	8	0.014970059880239521
91_1825	8	0.18452380952380953
92_1826	8	0.033936651583710405
93_1826	8	0.27884615384615385
94_1826	8	0.07534246575342465
95_1826	8	0.043859649122807015
96_1826	8	0.00625
97_1824	8	0.03146853146853147
98_1824	8	0.08525345622119816
99_1824	8	0.06092436974789916
1_1818	9	0.04251700680272109
10_1820	9	0.1388888888888889
100_1825	9	0.004166666666666667
101_1825	9	0.10227272727272728
102_1825	9	0.06944444444444445
103_1825	9	0.012195121951219513
104_1825	9	0.016129032258064516
105_1826	9	0.006756756756756757
11_1820	9	0.078125
112_1824	9	0.03
113_1824	9	0.22826086956521738
114_1824	9	0.0484375
115_1824	9	0.048728813559322036
116_1824	9	0.11168384879725086
117_1827	9	0.01911764705882353
119_1826	9	0.13709677419354838
12_1820	9	0.08292079207920793
120_1826	9	0.14935064935064934
121_1826	9	0.011904761904761904
122_1824	9	0.1144578313253012
123_1824	9	0.03608247422680412
124_1824	9	0.07183908045977011
127_1830	9	0.01984126984126984
128_1830	9	0.006493506493506494
129_1829	9	0.07585139318885449
13_1820	9	0.0031446540880503146
130_1834	9	0.015625
131_1827	9	0.03374233128834356
132_1827	9	0.031818181818181815
133_1828	9	0.005434782608695652
134_1830	9	0.04807692307692308
135_1830	9	0.016129032258064516
136_1830	9	0.1
137_1830	9	0.06862745098039216
138_1826	9	0.004464285714285714
139_1826	9	0.0017543859649122807
14_1820	9	0.11971830985915492
142_1826	9	0.06950672645739911
143_1826	9	0.1440677966101695
146_1825	9	0.0021008403361344537
147_1825	9	0.020833333333333332
148_1825	9	0.009316770186335404
149_1825	9	0.006666666666666667
15_1820	9	0.0045871559633027525
150_1825	9	0.22560975609756098
152_1815	9	0.036748329621380846
154_1815	9	0.01440329218106996
155_1816	9	0.03634751773049645
156_1826	9	0.0029069767441860465
157_1826	9	0.07894736842105263
16_1820	9	0.004310344827586207
160_1826	9	0.18888888888888888
161_1826	9	0.32142857142857145
162_1815	9	0.019148936170212766
17_1821	9	0.004531722054380665
18_1821	9	0.22596153846153846
19_1822	9	0.010638297872340425
2_1821	9	0.01020408163265306
20_1822	9	0.0023584905660377358
200_1816	9	0.003289473684210526
201_1816	9	8.561643835616438e-4
202_1816	9	0.13
205_1815	9	0.039473684210526314
206_1816	9	0.0030864197530864196
209_1818	9	0.028645833333333332
21_1822	9	0.025
210_1818	9	0.018518518518518517
211_1818	9	0.028535980148883373
212_1820	9	0.08541666666666667
214_1824	9	0.0022727272727272726
215_1824	9	0.016666666666666666
216_1815	9	0.003676470588235294
217_1829	9	0.05416666666666667
218_1829	9	0.010416666666666666
219_1829	9	0.028089887640449437
22_1823	9	0.1171875
220_1829	9	0.00980392156862745
221_1829	9	0.007075471698113208
222_1829	9	0.04263565891472868
224_1829	9	0.04838709677419355
226_1829	9	0.04794520547945205
227_1825	9	0.1039119804400978
228_1829	9	0.02586206896551724
229_1830	9	0.024271844660194174
23_1823	9	0.002840909090909091
230_1830	9	0.25268817204301075
232_1831	9	0.024553571428571428
236_1830	9	0.05952380952380952
239_1824	9	0.16150442477876106
24_1823	9	0.010135135135135136
240_1825	9	0.0036496350364963502
242_1825	9	0.11842105263157894
243_1825	9	0.007614213197969543
245_1821	9	0.028761061946902654
248_1823	9	0.11722488038277512
249_1824	9	0.05656108597285068
25_1823	9	0.050335570469798654
250_1818	9	0.0015873015873015873
251_1818	9	0.002512562814070352
252_1818	9	0.09375
253_1818	9	0.08236434108527131
254_1818	9	0.04017857142857143
255_1819	9	0.00980392156862745
256_1819	9	0.0031446540880503146
257_1819	9	0.04589371980676329
258_1819	9	0.059870550161812294
259_1819	9	0.020588235294117647
26_1823	9	0.008333333333333333
260_1819	9	0.0024752475247524753
261_1820	9	0.04111405835543767
262_1820	9	0.0049504950495049506
263_1820	9	0.033783783783783786
264_1820	9	0.005208333333333333
265_1820	9	0.00267379679144385
266_1820	9	0.05384615384615385
267_1820	9	0.01288659793814433
268_1820	9	0.023214285714285715
269_1820	9	0.0027624309392265192
27_1823	9	0.016034985422740525
270_1820	9	0.02
271_1820	9	0.002717391304347826
272_1820	9	0.030120481927710843
273_1820	9	0.005813953488372093
274_1820	9	0.0018450184501845018
275_1820	9	0.0043859649122807015
276_1821	9	0.04112554112554113
277_1821	9	0.003875968992248062
278_1821	9	0.009433962264150943
279_1821	9	0.16955445544554457
28_1823	9	0.031914893617021274
280_1821	9	0.006666666666666667
281_1821	9	0.11889250814332247
282_1821	9	0.06746031746031746
283_1821	9	0.03763440860215054
284_1821	9	0.0040650406504065045
285_1821	9	0.21064814814814814
286_1821	9	0.0014124293785310734
287_1821	9	0.008064516129032258
288_1821	9	0.044
289_1821	9	0.0026455026455026454
29_1820	9	0.006578947368421052
290_1818	9	0.023381294964028777
291_1819	9	0.043154761904761904
292_1819	9	0.04212454212454213
293_1822	9	0.0020920502092050207
294_1822	9	0.034653465346534656
295_1822	9	0.2511961722488038
296_1822	9	0.12416107382550336
297_1822	9	0.2642857142857143
298_1822	9	0.005154639175257732
299_1822	9	0.09060402684563758
3_1819	9	0.006426735218508998
30_1820	9	0.038461538461538464
300_1822	9	0.05
301_1822	9	0.12234042553191489
302_1822	9	0.03201970443349754
303_1822	9	0.10893854748603352
304_1822	9	0.041176470588235294
305_1822	9	0.018072289156626505
306_1822	9	0.03723404255319149
307_1823	9	0.03511705685618729
308_1823	9	0.10353535353535354
309_1823	9	0.0017064846416382253
31_1820	9	0.03048780487804878
310_1823	9	0.016304347826086956
311_1823	9	0.09408602150537634
312_1823	9	0.003401360544217687
313_1824	9	0.017361111111111112
314_1824	9	0.03195488721804511
316_1831	9	0.06957087126137841
317_1831	9	0.008620689655172414
318_1831	9	0.039473684210526314
319_1831	9	0.08522727272727272
32_1820	9	0.008928571428571428
323_1831	9	0.043859649122807015
326_1827	9	0.0211864406779661
327_1835	9	0.014563106796116505
328_1832	9	0.01282051282051282
329_1832	9	0.010638297872340425
33_1820	9	0.010416666666666666
330_1832	9	0.045454545454545456
331_1830	9	0.11029411764705882
332_1828	9	0.003205128205128205
333_1820	9	0.12601626016260162
334_1820	9	0.0078125
335_1820	9	0.05737704918032787
336_1825	9	0.0048543689320388345
337_1825	9	0.17372881355932204
338_1825	9	0.007575757575757576
339_1821	9	0.08298319327731092
34_1821	9	0.014150943396226415
341_1822	9	0.06490384615384616
343_1823	9	0.009316770186335404
344_1816	9	9.70873786407767e-4
345_1816	9	0.0018450184501845018
346_1817	9	0.09415584415584416
347_1817	9	0.10955056179775281
349_1817	9	0.07267441860465117
35_1821	9	0.01674641148325359
350_1817	9	0.03070175438596491
351_1817	9	0.05548628428927681
352_1818	9	0.0755813953488372
353_1818	9	0.029411764705882353
354_1818	9	0.122
355_1821	9	0.0026041666666666665
356_1825	9	0.007575757575757576
357_1826	9	0.12815126050420167
358_1827	9	0.08974358974358974
359_1829	9	0.007352941176470588
36_1821	9	0.014423076923076924
360_1831	9	0.013043478260869565
362_1830	9	0.05813953488372093
363_1831	9	0.024822695035460994
364_1828	9	0.008333333333333333
365_1828	9	0.19938650306748465
366_1828	9	0.026785714285714284
367_1827	9	0.23877551020408164
368_1827	9	0.0234375
369_1828	9	0.03488372093023256
37_1821	9	0.02032520325203252
370_1829	9	0.1625
371_1829	9	0.01948051948051948
373_1830	9	0.004761904761904762
374_1830	9	0.06547619047619048
375_1829	9	0.006097560975609756
376_1829	9	0.004310344827586207
377_1830	9	0.05862068965517241
378_1830	9	0.3347457627118644
379_1830	9	0.02358490566037736
38_1821	9	0.035211267605633804
380_1830	9	0.08152173913043478
381_1830	9	0.006666666666666667
382_1830	9	0.015306122448979591
383_1825	9	0.2392857142857143
386_1825	9	0.1787878787878788
387_1826	9	0.017045454545454544
389_1826	9	0.0546218487394958
